seed,lines,inputs,holds,score,combo,topcombo,btb,topbtb,tspins,piecesplaced,finalTime,,clears.singles,clears.doubles,clears.triples,clears.quads,clears.realtspins,clears.minitspins,clears.minitspinsingles,clears.tspinsingles,clears.tspindoubles,clears.tspintriples,clears.allclear,finesse.combo,finesse.faults,finesse.perfectpieces,replayid,copy,Stacking,,,,
2111655635,40,663,9,8728,1,3,0,0,0,107,153683.3333,,28,6,0,0,0,0,0,0,0,0,0,0,313,8,641c81b7dbe5737a6de4e0f5,r:641c81b7dbe5737a6de4e0f5,Freestyle,,,,
844192523,40,496,32,9699,3,3,0,1,0,102,100965,,12,7,2,2,0,0,0,0,0,0,0,0,130,46,642ac8a7cf4508581d299214,r:642ac8a7cf4508581d299214,Freestyle,,,,
838084491,40,498,20,10084,1,3,1,2,0,102,126670,,12,3,2,4,0,0,0,0,0,0,0,3,133,42,64461e9644b3865c688a86ed,r:64461e9644b3865c688a86ed,Mix,9-0,Freestyle,,
1481199819,40,520,9,9238,1,3,0,0,0,108,189371.6667,,19,9,1,0,0,0,0,0,0,0,0,0,160,42,620a7d67767e548aba0ec588,r:620a7d67767e548aba0ec588,Freestyle,,,,
62267804,40,347,2,8804,1,3,0,0,0,103,117205,,19,9,1,0,0,0,0,0,0,0,0,0,63,73,636f2cf51461d5f7a2536946,r:636f2cf51461d5f7a2536946,Freestyle,,,,
514532,40,579,11,8695,1,2,0,0,0,104,102831.6667,,16,6,4,0,0,0,0,0,0,0,0,0,225,23,628658923fd82c068e5ae369,r:628658923fd82c068e5ae369,Freestyle,,,,
218035263,40,521,1,8314,2,2,0,1,0,118,157801.6667,,15,9,1,1,0,0,0,0,0,0,0,0,177,52,64180161ec2f099b3a5dbf46,r:64180161ec2f099b3a5dbf46,Freestyle,,,,
1805828814,40,458,7,10680,1,3,0,3,0,106,117976.6667,,9,5,3,3,0,0,0,0,0,0,0,0,148,52,6432aa8f6cdce157f62885fc,r:6432aa8f6cdce157f62885fc,Freestyle,,,,
422410624,40,434,11,11890,3,3,0,5,0,101,96700,,5,1,3,6,0,0,0,0,0,0,0,2,112,49,6450f7050a68d94999f1656b,r:6450f7050a68d94999f1656b,9-0,,,,
1038511899,40,570,20,10074,3,4,0,2,0,108,127485,,13,6,1,3,0,0,0,0,0,0,0,0,202,42,61d26bf7e66d5e54bd69ef6f,r:61d26bf7e66d5e54bd69ef6f,Freestyle,,,,
846333345,40,554,10,11898,1,3,0,3,0,103,136543.3333,,6,3,0,7,0,0,0,0,0,0,0,0,231,37,644f3181508a1eb061e42d34,r:644f3181508a1eb061e42d34,Mix,0-9,Freestyle,,
2069566546,40,518,2,9069,1,2,0,0,0,105,133550,,16,6,4,0,0,0,0,0,0,0,0,0,186,34,62cee5eb2b510cce05e31132,r:62cee5eb2b510cce05e31132,Freestyle,,,,
1951667870,40,430,4,8798,2,2,0,1,0,104,101556.6667,,22,7,0,1,0,0,0,0,0,0,0,1,145,42,640b3116b507939b0a6b1371,r:640b3116b507939b0a6b1371,Freestyle,,,,
1373009301,41,530,28,9424,2,2,0,1,0,107,102798.3333,,15,8,2,1,0,0,0,0,0,0,0,2,149,43,64491949d133a913b12a9454,r:64491949d133a913b12a9454,Freestyle,,,,
1403124914,40,526,7,9718,2,2,0,1,0,101,143606.6667,,12,5,2,3,0,0,0,0,0,0,0,1,214,37,64444587c0fad3659d8f679d,r:64444587c0fad3659d8f679d,Freestyle,,,,
965940930,40,487,7,8996,1,2,0,1,0,103,140533.3333,,21,4,1,2,0,0,0,0,0,0,0,0,160,36,63e79be196fc8b6d0440dde5,r:63e79be196fc8b6d0440dde5,Freestyle,,,,
1367262814,40,546,23,9721,2,3,0,1,0,105,105220,,19,3,1,3,0,0,0,0,0,0,0,2,170,36,64062e3dcdbd97a46da97b4c,r:64062e3dcdbd97a46da97b4c,Freestyle,,,,
633230512,40,381,10,12148,2,2,0,4,0,102,85255,,6,3,0,7,0,0,0,0,0,0,0,1,77,63,643d502e4eab3ebe33a33763,r:643d502e4eab3ebe33a33763,9-0,,,,
1728146042,40,606,14,14814,1,1,10,10,0,102,130498.3333,,0,0,0,10,0,0,0,0,0,0,0,1,258,10,6432467785f1735820b180ea,r:6432467785f1735820b180ea,9-0,,,,
1009148919,40,536,29,9718,1,3,0,1,0,108,100970,,16,7,2,1,0,0,0,0,0,0,0,0,141,48,643af8eee1a26388c0f47751,r:643af8eee1a26388c0f47751,Freestyle,,,,
1839435459,40,493,21,10390,1,3,1,2,0,109,102631.6667,,18,3,0,4,0,0,0,0,0,0,0,0,124,46,6424c35e1599c706a796d2cc,r:6424c35e1599c706a796d2cc,Freestyle,,,,
255755978,40,391,11,10162,1,7,0,1,0,102,79930,,14,5,4,1,0,0,0,0,0,0,0,2,80,66,6407dc2740fed39b1ee72056,r:6407dc2740fed39b1ee72056,Mix,2 Wide,Freestyle,,
2115315706,40,451,21,14524,1,1,10,10,0,105,114700,,0,0,0,10,0,0,0,0,0,0,0,1,116,52,644cc7f09dc84a7aa3c3583b,r:644cc7f09dc84a7aa3c3583b,9-0,,,,
715834346,40,683,23,9168,4,4,0,1,0,106,201173.3333,,9,9,3,1,0,0,0,0,0,0,0,0,275,22,63f705375977d89b10d39107,r:63f705375977d89b10d39107,Freestyle,,,,
1811101593,40,493,4,9753,3,3,0,1,0,103,141628.3333,,16,3,2,3,0,0,0,0,0,0,0,0,179,34,644ae50b8a84dfa2a2cac605,r:644ae50b8a84dfa2a2cac605,Freestyle,,,,
872447220,40,487,28,12129,1,3,0,2,2,102,96383.33333,,16,6,1,1,0,0,0,0,1,1,0,1,121,48,643cc335e756836e237e841d,r:643cc335e756836e237e841d,Freestyle,,,,
218933488,40,523,18,10140,1,4,0,2,0,102,120800,,15,5,1,3,0,0,0,0,0,0,0,1,175,34,6360e633829ca10bc33c42ed,r:6360e633829ca10bc33c42ed,Freestyle,,,,
588753117,40,634,19,9604,1,4,0,0,0,114,142626.6667,,15,8,3,0,0,0,0,0,0,0,0,0,239,27,6415844eb507939b0a6f09c9,r:6415844eb507939b0a6f09c9,Freestyle,,,,
1094006212,40,438,12,11985,1,2,1,5,0,104,147941.6667,,0,3,2,7,0,0,0,0,0,0,0,1,104,53,63f89490b507939b0a6433cb,r:63f89490b507939b0a6433cb,0-9,,,,
412778744,40,425,14,13038,2,3,0,7,0,103,115240,,4,2,0,8,0,0,0,0,0,0,0,1,97,57,6391ff7db674976702ad844f,r:6391ff7db674976702ad844f,9-0,,,,
419313603,40,631,14,10810,1,3,0,4,0,108,175291.6667,,11,5,1,4,0,0,0,0,0,0,0,0,246,25,63e8ee6e3554bd8ecabe000c,r:63e8ee6e3554bd8ecabe000c,Mix,0-9,Freestyle,,
214007369,40,450,8,10514,1,3,0,2,0,106,98838.33333,,5,4,5,3,0,0,0,0,0,0,0,5,113,54,643bd2aee756836e237e1fca,r:643bd2aee756836e237e1fca,Freestyle,,,,
366375650,40,464,25,9185,1,5,0,0,0,104,139166.6667,,20,7,2,0,0,0,0,0,0,0,0,0,121,50,640324a3ad41309b2b05e99e,r:640324a3ad41309b2b05e99e,Freestyle,,,,
896928648,40,461,6,10079,1,4,0,2,0,106,98470,,8,7,2,3,0,0,0,0,0,0,0,1,141,49,63f1cd3fec2f099b3a4f9d44,r:63f1cd3fec2f099b3a4f9d44,Freestyle,,,,
2016369276,40,449,17,10910,1,2,0,3,0,102,93356.66667,,9,4,1,5,0,0,0,0,0,0,0,0,110,52,645166cd54481fd487d5669d,r:645166cd54481fd487d5669d,Freestyle,,,,
266278429,40,409,12,8838,1,3,0,0,0,104,112308.3333,,28,3,2,0,0,0,0,0,0,0,0,3,91,55,642a600c83fd1f580a58b323,r:642a600c83fd1f580a58b323,Freestyle,,,,
458983189,40,470,16,10854,1,3,0,3,0,102,100835,,9,8,1,3,0,0,0,0,0,0,0,1,118,49,64516b7d41655062abd66b8f,r:64516b7d41655062abd66b8f,Freestyle,,,,
1313515598,40,561,7,9975,1,3,0,2,0,110,192228.3333,,13,6,1,3,0,0,0,0,0,0,0,0,243,28,61768d816b7ec5548edd60bf,r:61768d816b7ec5548edd60bf,Freestyle,,,,
35188452,40,594,21,8746,1,3,0,2,0,121,153705,,26,0,2,2,0,0,0,0,0,0,0,0,167,43,63fdcf4b2a57039b17cd2412,r:63fdcf4b2a57039b17cd2412,Freestyle,,,,
485014230,40,730,19,11753,1,3,0,2,0,109,120988.3333,,7,1,1,7,0,0,0,0,0,0,0,0,337,9,63ffe357ad41309b2b04ae4e,r:63ffe357ad41309b2b04ae4e,9-0,,,,
1451372943,41,425,0,11724,1,2,0,2,0,113,108078.3333,,4,2,3,6,0,0,0,0,0,0,0,0,104,64,645782c5cad39dab9b832fe7,r:645782c5cad39dab9b832fe7,Mix,9-0,Freestyle,,
1975400607,40,471,18,8753,1,3,0,0,0,104,122633.3333,,25,6,1,0,0,0,0,0,0,0,0,0,115,56,643e04ca4eab3ebe33a38c09,r:643e04ca4eab3ebe33a38c09,Freestyle,,,,
197649547,40,604,24,8652,1,3,0,0,0,104,141661.6667,,30,2,2,0,0,0,0,0,0,0,0,0,215,31,640669a7cdbd97a46da98e18,r:640669a7cdbd97a46da98e18,Freestyle,,,,
483297558,40,563,11,9803,2,2,0,2,0,103,101633.3333,,15,4,3,2,0,0,0,0,0,0,0,2,220,31,635219f5a728832809a63960,r:635219f5a728832809a63960,Freestyle,,,,
812535974,40,590,15,8714,1,3,0,1,0,107,172350,,17,8,1,1,0,0,0,0,0,0,0,0,198,38,6455e26b508a1eb061e75ad9,r:6455e26b508a1eb061e75ad9,Freestyle,,,,
988380596,40,508,21,10202,2,8,0,1,0,104,138960,,19,5,1,2,0,0,0,0,0,0,0,1,155,46,642706f288e4f506ad7b00b0,r:642706f288e4f506ad7b00b0,Mix,2 wide,Freestyle,,
1814430262,40,463,17,9296,1,3,0,0,0,104,94005,,20,7,2,0,0,0,0,0,0,0,0,0,118,47,624c4bf5ecad38a39b76b8c6,r:624c4bf5ecad38a39b76b8c6,Freestyle,,,,
1670827294,40,457,19,10840,1,7,0,2,0,104,129700,,15,5,1,3,0,0,0,0,0,0,0,1,108,55,64492dca44b3865c688c020c,r:64492dca44b3865c688c020c,Freestyle,,,,
38673801,40,473,9,9086,1,3,0,1,0,102,106000,,16,7,2,1,0,0,0,0,0,0,0,0,158,41,641d12a29ed8697a6a55d239,r:641d12a29ed8697a6a55d239,Freestyle,,,,
2100092421,41,617,,9566,1,3,1,1,0,105,174670,,19,4,2,2,0,0,0,0,0,0,0,1,310,16,6145c2403d6fdb44cec906c9,r:6145c2403d6fdb44cec906c9,Freestyle,,,,
942899622,40,454,22,9368,1,2,0,1,0,110,139491.6667,,22,4,2,1,0,0,0,0,0,0,0,0,86,65,6418d16bec2f099b3a5e159d,r:6418d16bec2f099b3a5e159d,Freestyle,,,,
206342165,42,476,0,14496,1,2,2,7,0,111,125441.6667,,1,1,1,9,0,0,0,0,0,0,0,1,140,41,643be8674eab3ebe33a292cf,r:643be8674eab3ebe33a292cf,9-0,,,,
153137286,40,844,10,8222,1,3,0,1,0,126,203823.3333,,12,9,2,1,0,0,0,0,0,0,0,0,377,14,6421c01fdbe5737a6de6e55c,r:6421c01fdbe5737a6de6e55c,Freestyle,,,,
624277201,40,719,16,9010,1,2,0,1,0,117,177683.3333,,14,8,2,1,0,0,0,0,0,0,0,1,276,33,6421e9e672059e7a4e3af342,r:6421e9e672059e7a4e3af342,Freestyle,,,,
678033176,40,669,16,8622,3,3,0,0,0,108,144148.3333,,36,2,0,0,0,0,0,0,0,0,0,1,286,23,642de5ac1a881857fdd9ebde,r:642de5ac1a881857fdd9ebde,Freestyle,,,,
866868481,40,586,19,12732,1,5,0,3,2,107,148918.3333,,18,5,1,1,0,0,0,0,1,1,0,0,190,39,63e2db098a093e6d2da3638f,r:63e2db098a093e6d2da3638f,Mix,0-9,Freestyle,,
1404926208,40,498,8,10278,2,2,0,2,0,102,106550,,10,4,2,4,0,0,0,0,0,0,0,0,160,37,6435e35020fb39927606fd46,r:6435e35020fb39927606fd46,Freestyle,,,,
1097900897,40,446,6,9074,1,3,0,1,0,102,87753.33333,,25,4,1,1,0,0,0,0,0,0,0,1,140,40,6449d2ce35154fed9e74abb3,r:6449d2ce35154fed9e74abb3,Freestyle,,,,
1462591617,40,518,15,8630,2,3,0,0,0,101,112303.3333,,22,9,0,0,0,0,0,0,0,0,0,0,175,39,641391c6b507939b0a6e4aba,r:641391c6b507939b0a6e4aba,Freestyle,,,,
782411965,40,377,5,9082,2,4,0,1,0,103,126411.6667,,20,8,0,1,0,0,0,0,0,0,0,0,71,66,63009e4e29db433b015dbe37,r:63009e4e29db433b015dbe37,Freestyle,,,,
1011819112,40,467,5,10064,1,2,0,2,0,102,167666.6667,,14,4,2,3,0,0,0,0,0,0,0,0,158,39,6450e2ecc168111ad2dea001,r:6450e2ecc168111ad2dea001,Freestyle,,,,
497370939,40,499,7,12198,1,3,0,7,0,103,129771.6667,,6,3,0,7,0,0,0,0,0,0,0,1,159,36,6442371a8b18b8aa99ff7334,r:6442371a8b18b8aa99ff7334,Freestyle,,,,
880613866,40,453,26,9866,1,3,0,1,0,110,101603.3333,,7,5,5,2,0,0,0,0,0,0,0,0,87,64,617a67fbfec428eb79f22793,r:617a67fbfec428eb79f22793,Freestyle,,,,
898300349,40,514,9,9346,2,2,0,1,0,101,134726.6667,,13,4,5,1,0,0,0,0,0,0,0,1,208,31,6414877c81abac9b3366478e,r:6414877c81abac9b3366478e,Freestyle,,,,
504179562,40,695,0,8080,1,2,0,0,0,123,166808.3333,,28,6,0,0,0,0,0,0,0,0,0,0,341,18,63d48b0a96fc8b6d043a4027,r:63d48b0a96fc8b6d043a4027,Freestyle,,,,
1932593912,40,513,6,10884,1,2,1,4,0,103,147090,,6,2,2,6,0,0,0,0,0,0,0,0,207,39,63e99ca15977d89b10cecf03,r:63e99ca15977d89b10cecf03,Freestyle,,,,
1859519768,41,468,5,10630,2,3,0,2,0,106,116388.3333,,9,2,4,4,0,0,0,0,0,0,0,2,145,53,62ac8cd739ac6ece0c785057,r:62ac8cd739ac6ece0c785057,Mix,9-0,Freestyle,,
711239414,40,641,12,10222,1,4,0,1,0,112,185010,,6,6,2,4,0,0,0,0,0,0,0,3,247,34,6456a28ac168111ad2e15de4,r:6456a28ac168111ad2e15de4,Freestyle,,,,
620042943,40,547,14,10082,5,5,0,1,0,104,102370,,16,3,2,3,0,0,0,0,0,0,0,0,209,31,64418f9a251f62ec779e32ca,r:64418f9a251f62ec779e32ca,Freestyle,,,,
780866675,40,555,5,9350,1,3,0,1,0,102,170100,,11,9,1,2,0,0,0,0,0,0,0,3,253,28,64454f7e56877088c3168a4d,r:64454f7e56877088c3168a4d,Freestyle,,,,
1589299149,42,545,7,9387,1,2,1,1,0,112,253256.6667,,11,10,1,2,0,0,0,0,0,0,0,1,201,45,6388f90c904848108142d2be,r:6388f90c904848108142d2be,Freestyle,,,,
1264135809,40,512,2,8324,2,2,0,0,0,108,142165,,34,3,0,0,0,0,0,0,0,0,0,0,192,40,644e7acd0a68d94999f0496d,r:644e7acd0a68d94999f0496d,Freestyle,,,,
728193008,41,427,12,8675,2,3,0,0,0,105,191278.3333,,25,5,2,0,0,0,0,0,0,0,0,1,93,58,644e935e508a1eb061e3f06f,r:644e935e508a1eb061e3f06f,Freestyle,,,,
2031418350,40,398,0,10168,1,2,0,2,0,108,97081.66667,,10,8,2,2,0,0,0,0,0,0,0,0,100,57,6328b9a2f9f274cf199a5fd8,r:6328b9a2f9f274cf199a5fd8,Freestyle,,,,
1946726720,40,399,4,8491,2,3,0,0,0,107,125376.6667,,24,5,2,0,0,0,0,0,0,0,0,0,93,58,64456e9e35154fed9e72989a,r:64456e9e35154fed9e72989a,Freestyle,,,,
2096986239,40,582,7,9694,1,2,0,1,0,116,137525,,10,10,2,1,0,0,0,0,0,0,0,2,223,34,641fc04f9ed8697a6a56db34,r:641fc04f9ed8697a6a56db34,Freestyle,,,,
1026219815,40,598,17,8908,1,2,0,1,0,108,161433.3333,,23,5,1,1,0,0,0,0,0,0,0,0,243,28,64425b7bc0fad3659d8e7cd0,r:64425b7bc0fad3659d8e7cd0,Freestyle,,,,
591286045,40,695,15,8819,1,3,0,0,0,103,215951.6667,,12,8,4,0,0,0,0,0,0,0,0,0,301,18,643a48d2d104e8c4d97686fd,r:643a48d2d104e8c4d97686fd,Freestyle,,,,
349613200,40,662,37,8600,1,3,0,0,0,113,178915,,34,3,0,0,0,0,0,0,0,0,0,0,182,33,6442c9c1c320444993e4ee05,r:6442c9c1c320444993e4ee05,Freestyle,,,,
1261184435,40,578,4,8992,1,3,0,0,0,116,123591.6667,,26,7,0,0,0,0,0,0,0,0,0,0,232,30,644e49850a68d94999f031b7,r:644e49850a68d94999f031b7,Freestyle,,,,
1022874014,40,458,20,14506,1,2,10,10,0,106,81678.33333,,0,0,0,10,0,0,0,0,0,0,0,2,125,52,6317f481f8fb773afa84b3a6,r:6317f481f8fb773afa84b3a6,9-0,,,,
354706727,42,685,11,13064,1,2,0,8,0,112,204996.6667,,2,1,2,8,0,0,0,0,0,0,0,0,300,27,63fe17195977d89b10d61b98,r:63fe17195977d89b10d61b98,9-0,,,,
2041587090,40,524,5,10289,1,3,0,2,1,109,119005,,15,3,1,4,0,1,0,0,0,0,0,0,195,37,6457b124508a1eb061e82711,r:6457b124508a1eb061e82711,Freestyle,,,,
597154528,40,488,8,10876,1,1,1,3,0,119,228411.6667,,0,4,4,5,0,0,0,0,0,0,0,2,132,63,62d7fc7b39ac6ece0c89ab64,r:62d7fc7b39ac6ece0c89ab64,Mix,Freestyle,9-0,,
1094138790,40,642,0,8712,1,2,0,0,0,107,188736.6667,,18,8,2,0,0,0,0,0,0,0,0,0,327,18,63be4e1b6febf8cfd81b1b2a,r:63be4e1b6febf8cfd81b1b2a,Freestyle,,,,
645776157,40,569,14,9422,3,3,0,1,0,102,89355,,20,5,2,1,0,0,0,0,0,0,0,0,229,19,644649e5c320444993e67262,r:644649e5c320444993e67262,Freestyle,,,,
1318190367,40,546,6,9762,1,3,0,1,0,111,110395,,16,5,2,2,0,0,0,0,0,0,0,0,202,32,644fd261f5ee1cc26203227f,r:644fd261f5ee1cc26203227f,Freestyle,,,,
798798394,40,796,1,8366,1,2,0,0,0,107,227783.3333,,27,5,1,0,0,0,0,0,0,0,0,0,473,5,642c93a0cf4508581d2a58fa,r:642c93a0cf4508581d2a58fa,Freestyle,,,,
1892397534,41,497,7,9963,1,3,0,1,0,104,135858.3333,,14,6,1,3,0,0,0,0,0,0,0,0,162,33,643b0f5b3d7b34fa9859a44b,r:643b0f5b3d7b34fa9859a44b,Freestyle,,,,
931101271,40,621,18,14200,1,2,10,10,0,111,166590,,0,0,0,10,0,0,0,0,0,0,0,1,231,30,643ea969921ce0242bb93bc5,r:643ea969921ce0242bb93bc5,9-0,,,,
300327913,40,379,,9548,2,3,0,1,0,104,110628.3333,,14,8,2,1,0,0,0,0,0,0,0,0,83,58,6106e64e71a0995aae0c04e6,r:6106e64e71a0995aae0c04e6,Freestyle,,,,
1030045489,40,469,7,9056,1,4,0,0,0,107,89173.33333,,29,4,1,0,0,0,0,0,0,0,0,0,131,54,6375d3ad6eaebe3131da5f0d,r:6375d3ad6eaebe3131da5f0d,,,,,
187139299,40,584,10,9525,1,2,0,2,0,117,190563.3333,,15,7,1,2,0,0,0,0,0,0,0,2,195,42,64437adf35154fed9e71b5b3,r:64437adf35154fed9e71b5b3,,,,,
1852278060,40,598,19,10509,1,3,0,2,0,103,126803.3333,,10,4,2,4,0,0,0,0,0,0,0,0,217,29,64343edb19b9aa580efcc329,r:64343edb19b9aa580efcc329,,,,,
31583966,40,535,6,8958,1,3,0,1,0,101,187541.6667,,18,6,2,1,0,0,0,0,0,0,0,3,219,28,642f64c3c7bb0358048848d7,r:642f64c3c7bb0358048848d7,,,,,
1758561603,40,548,0,8999,1,3,0,1,0,106,130441.6667,,21,6,1,1,0,0,0,0,0,0,0,0,229,24,62d94badbedcc4c16b432acd,r:62d94badbedcc4c16b432acd,,,,,
944060991,40,412,6,10664,1,2,0,3,0,107,134333.3333,,9,3,3,4,0,0,0,0,0,0,0,0,105,48,6363d8e2358e137fa16134e7,r:6363d8e2358e137fa16134e7,,,,,
72535664,40,449,9,9404,3,4,0,1,0,104,124215,,12,9,2,1,0,0,0,0,0,0,0,0,130,55,644b0cff1c93aebc3027098c,r:644b0cff1c93aebc3027098c,,,,,
676393004,40,608,7,9092,1,3,0,1,0,103,176103.3333,,15,6,3,1,0,0,0,0,0,0,0,1,270,15,6432654e19b9aa580efbec52,r:6432654e19b9aa580efbec52,,,,,
380495385,40,580,11,8784,1,5,0,0,0,111,144675,,25,3,3,0,0,0,0,0,0,0,0,0,204,39,63d5a252e1882f6d0a8a5e39,r:63d5a252e1882f6d0a8a5e39,,,,,
839299973,41,607,4,10598,1,4,0,2,0,105,108870,,9,7,2,3,0,0,0,0,0,0,0,0,271,13,64021f7081abac9b335f417b,r:64021f7081abac9b335f417b,,,,,
1181254149,40,656,10,8907,1,4,0,0,0,102,164111.6667,,20,7,2,0,0,0,0,0,0,0,0,0,310,17,62ff80245a84da3b21b28007,r:62ff80245a84da3b21b28007,,,,,
1566659647,40,374,15,9435,1,4,0,1,1,102,170231.6667,,24,4,1,1,0,0,1,0,0,0,0,9,68,73,643fbab55290461b4c182e9b,r:643fbab55290461b4c182e9b,,,,,
64925877,40,474,2,10618,1,2,0,2,0,105,212305,,4,2,4,5,0,0,0,0,0,0,0,1,160,49,64119e1c40fed39b1eead865,r:64119e1c40fed39b1eead865,,,,,
1476013218,40,528,4,9296,2,3,0,1,0,104,149758.3333,,13,3,3,3,0,0,0,0,0,0,0,1,208,27,641b39fc788f9a7a605029c6,r:641b39fc788f9a7a605029c6,,,,,
1228824546,40,669,2,9052,1,3,0,0,0,103,116943.3333,,17,7,3,0,0,0,0,0,0,0,0,0,349,4,645317d0cad39dab9b812d6b,r:645317d0cad39dab9b812d6b,,,,,
852159247,40,447,8,9770,2,3,0,2,0,101,76335,,21,4,1,2,0,0,0,0,0,0,0,0,125,40,63c99063dc4f9dcfe53a0ebd,r:63c99063dc4f9dcfe53a0ebd,,,,,
321258065,40,507,15,7997,1,3,0,0,0,102,173260,,34,3,0,0,0,0,0,0,0,0,0,0,138,42,63db9a518a093e6d2da0d459,r:63db9a518a093e6d2da0d459,,,,,
385754654,41,529,12,13621,1,3,0,8,0,116,191086.6667,,3,3,0,8,0,0,0,0,0,0,0,0,146,49,63c1e9196febf8cfd81c73ac,r:63c1e9196febf8cfd81c73ac,,,,,
354188626,41,457,0,9183,1,4,0,1,0,104,146075,,24,5,1,1,0,0,0,0,0,0,0,0,153,39,62cce508bf6ce5ce2e9465d8,r:62cce508bf6ce5ce2e9465d8,,,,,
1597952157,41,436,10,9934,1,2,0,1,0,104,127590,,9,7,2,3,0,0,0,0,0,0,0,3,109,55,63dab44c63226d6d11721d2c,r:63dab44c63226d6d11721d2c,,,,,
1454579446,40,488,4,9056,2,2,0,1,0,106,171250,,21,6,1,1,0,0,0,0,0,0,0,1,174,41,64527fc7508a1eb061e5c34c,r:64527fc7508a1eb061e5c34c,,,,,
796947428,40,677,0,8919,2,4,0,1,0,114,190265,,23,5,1,1,0,0,0,0,0,0,0,0,348,21,6158c52a70ca08f9e213a503,r:6158c52a70ca08f9e213a503,,,,,
568821899,40,507,0,8990,1,5,0,0,0,110,155295,,29,4,1,0,0,0,0,0,0,0,0,2,195,35,6264e10b75b8c20fe8f2d524,r:6264e10b75b8c20fe8f2d524,,,,,
686139043,40,523,1,9494,2,2,0,1,0,101,124323.3333,,11,7,1,3,0,0,0,0,0,0,0,0,222,29,6442d76fc320444993e4f626,r:6442d76fc320444993e4f626,,,,,
1893919273,40,414,0,8516,1,3,0,0,0,102,145550,,25,6,1,0,0,0,0,0,0,0,0,4,134,51,643bdaac155cea70d8341387,r:643bdaac155cea70d8341387,,,,,
765647943,40,550,4,8144,2,3,0,0,0,119,236235,,28,3,2,0,0,0,0,0,0,0,0,3,196,43,644b20ccfad5db9737eb989a,r:644b20ccfad5db9737eb989a,,,,,
38474729,40,508,4,12370,1,2,5,5,0,117,230558.3333,,4,2,0,8,0,0,0,0,0,0,0,2,148,57,63a47a9c099c853d12f8536f,r:63a47a9c099c853d12f8536f,,,,,
434971315,40,539,1,9429,2,2,0,1,0,104,172576.6667,,15,7,1,2,0,0,0,0,0,0,0,0,228,22,6347664e840b8fe69dcfe47e,r:6347664e840b8fe69dcfe47e,,,,,
31403008,41,550,13,9375,1,2,0,1,0,111,239066.6667,,8,10,3,1,0,0,0,0,0,0,0,3,198,43,64255573e9e8a206a1b78f6c,r:64255573e9e8a206a1b78f6c,,,,,
1998767510,40,521,4,9354,2,4,0,0,0,104,108001.6667,,11,10,3,0,0,0,0,0,0,0,0,0,201,18,640183be2a57039b17ce8471,r:640183be2a57039b17ce8471,,,,,
340832716,40,549,18,9614,1,3,0,1,0,112,187611.6667,,11,8,3,1,0,0,0,0,0,0,0,0,167,46,642bed7819b9aa580ef9252a,r:642bed7819b9aa580ef9252a,,,,,
1469574252,40,513,7,8914,1,4,0,0,0,104,132113.3333,,22,6,2,0,0,0,0,0,0,0,0,1,191,36,6457205541655062abd908dd,r:6457205541655062abd908dd,,,,,
1042996361,40,501,20,9064,1,2,0,1,0,105,178306.6667,,19,7,1,1,0,0,0,0,0,0,0,1,146,45,639a015c488eb1e07304d000,r:639a015c488eb1e07304d000,,,,,
378945861,41,554,,13240,2,2,4,4,0,108,186238.3333,,2,0,1,9,0,0,0,0,0,0,0,1,211,27,60b4197b60e29b136cf9f1f5,r:60b4197b60e29b136cf9f1f5,,,,,
838578834,41,529,3,9438,1,3,0,0,0,108,154900,,23,6,2,0,0,0,0,0,0,0,0,0,192,41,63dbf5b42c32d06d26bd1561,r:63dbf5b42c32d06d26bd1561,,,,,
1411580147,41,607,21,8982,2,5,0,0,0,107,147703.3333,,29,6,0,0,0,0,0,0,0,0,0,0,211,25,64143deab507939b0a6e8975,r:64143deab507939b0a6e8975,,,,,
1439292635,42,441,0,12854,1,3,0,6,0,109,168741.6667,,4,4,2,6,0,0,0,0,0,0,0,0,127,56,643ec3de7583c836e0b1741e,r:643ec3de7583c836e0b1741e,,,,,
911915864,40,535,13,10156,1,3,0,2,0,106,135280,,8,9,2,2,0,0,0,0,0,0,0,0,193,37,6451b1a265d6430930c83364,r:6451b1a265d6430930c83364,,,,,
293049549,40,831,1,8390,1,2,0,0,0,135,173353.3333,,22,6,2,0,0,0,0,0,0,0,0,0,416,11,64224f2d48adfa7a3e7e66f5,r:64224f2d48adfa7a3e7e66f5,,,,,
813146796,41,401,5,9956,1,4,0,1,0,105,110416.6667,,18,5,3,1,0,0,0,0,0,0,0,1,103,62,6452ebed54481fd487d610c4,r:6452ebed54481fd487d610c4,,,,,
1135081343,40,536,10,11587,1,3,0,5,0,106,212233.3333,,8,1,2,6,0,0,0,0,0,0,0,0,182,50,645526e50a68d94999f36d47,r:645526e50a68d94999f36d47,,,,,
21279875,42,462,0,9418,1,3,0,0,0,108,136515,,20,8,2,0,0,0,0,0,0,0,0,1,157,53,64522854f5ee1cc262043a77,r:64522854f5ee1cc262043a77,,,,,
1049780110,41,530,4,9076,2,3,0,1,0,106,150843.3333,,18,5,3,1,0,0,0,0,0,0,0,1,211,32,644d60cfe02cc676fdf8bb6f,r:644d60cfe02cc676fdf8bb6f,,,,,
803086395,40,797,13,8748,1,2,0,0,0,102,131123.3333,,24,5,2,0,0,0,0,0,0,0,0,0,428,2,641d75a672059e7a4e3926f6,r:641d75a672059e7a4e3926f6,,,,,
